user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
1133703409863778304,1565014116887957504,2022-08-31T16:30:16Z,anakbetawipusat,Penyitaan barang bukti kasus korupsi Duta Palma trilyunan rupiah ini tenggelam oleh drama Sambo yg tak kunjung usai 🤪 https://t.co/rxPcA7vfUn,Twitter for Android,140,NA,NA,NA,FALSE,TRUE,0,10247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134742518,BurhanMuhtadi,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564603943262400512,Penyitaan barang bukti kasus korupsi Duta Palma trilyunan rupiah ini tenggelam oleh drama Sambo yg tak kunjung usai 🤪 https://t.co/rxPcA7vfUn,2022-08-30T13:20:23Z,Twitter for iPhone,30385,10247,134742518,BurhanMuhtadi,Burhan Muhtadi (IG: Burhanuddin Muhtadi),391564,1544,32951,Jakarta-Canberra-Singapore,Indonesian Political Indicator | State Islamic University Jakarta | Australian National University | Visiting Fellow ISEAS | burhanmuhtadi@gmail.com,FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/anakbetawipusat/status/1565014116887957504,Diloch,,Keep Calm,NA,FALSE,577,449,0,63269,68245,2019-05-29T11:55:30Z,FALSE,NA,NA,NA,NA,NA,http://pbs.twimg.com/profile_images/1561681641512132608/HQTVZqXC_normal.jpg
1305708488182521857,1565014114581516288,2022-08-31T16:30:16Z,tikitakatikaa,Penyitaan barang bukti kasus korupsi Duta Palma trilyunan rupiah ini tenggelam oleh drama Sambo yg tak kunjung usai 🤪 https://t.co/rxPcA7vfUn,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,10247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134742518,BurhanMuhtadi,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564603943262400512,Penyitaan barang bukti kasus korupsi Duta Palma trilyunan rupiah ini tenggelam oleh drama Sambo yg tak kunjung usai 🤪 https://t.co/rxPcA7vfUn,2022-08-30T13:20:23Z,Twitter for iPhone,30385,10247,134742518,BurhanMuhtadi,Burhan Muhtadi (IG: Burhanuddin Muhtadi),391564,1544,32951,Jakarta-Canberra-Singapore,Indonesian Political Indicator | State Islamic University Jakarta | Australian National University | Visiting Fellow ISEAS | burhanmuhtadi@gmail.com,FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/tikitakatikaa/status/1565014114581516288,INGAT NAMAKU,"instead brain, there is me",positive fell in love to ‘sun in aquarius with moon in capricorn’,NA,FALSE,17,74,0,4165,754,2020-09-15T03:22:28Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1305708488182521857/1639277078,NA,http://pbs.twimg.com/profile_images/1557746847979933698/xiutqhz0_normal.jpg
1452691183604404226,1565014067781468161,2022-08-31T16:30:04Z,NanoNan05594640,@akukamusaja4 @_ekokuntadhi Suap untuk mendapatkan jabatan terhormat.apakah itu bukan Korupsi jabatan yg dibeli dgn Uang.,Twitter for Android,93,1564966805927763969,1527592470594265088,akukamusaja4,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1527592470594265088 198412976,akukamusaja4 _ekokuntadhi,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/NanoNan05594640/status/1565014067781468161,kang Deddy,Boetenzorg,"#Urang Sunda Asli
#30April
Selamat menunaikan Ibadah Puasa Ramadhan Tahun ini,Semoga kita semua selalu di Jalan Allah SWT",NA,FALSE,228,263,0,3026,919,2021-10-25T17:39:31Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1452691183604404226/1647234068,NA,http://pbs.twimg.com/profile_images/1550727832489586688/i0m7-d_e_normal.jpg
1432349990362386441,1565014052144680960,2022-08-31T16:30:01Z,Lia97547013,"Demo Desak KPK Periksa Gibran Rakabuming dan Puan Maharani Soal Korupsi Bansos 

Salah Harus Dihukum Walaupun Dia Anak Presiden dan Cucu Mantan Presiden https://t.co/6h0P8E3Hzt",Twitter for Android,140,NA,NA,NA,FALSE,TRUE,0,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536900058175533056,camilajenie,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564807559537516544,"Demo Desak KPK Periksa Gibran Rakabuming dan Puan Maharani Soal Korupsi Bansos 

Salah Harus Dihukum Walaupun Dia Anak Presiden dan Cucu Mantan Presiden https://t.co/6h0P8E3Hzt",2022-08-31T02:49:29Z,Twitter for Android,364,183,1536900058175533056,camilajenie,Camila Naomi,4886,589,563,"New York, USA","Postingan Terserah Gua,
Komentar Terserah Eloh, Avoid Toxic People, Jaga Jarak Sama Manusia Toxic",FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/Lia97547013/status/1565014052144680960,Lia,,,NA,FALSE,74,260,0,3451,51,2021-08-30T14:31:37Z,FALSE,NA,NA,NA,NA,NA,http://pbs.twimg.com/profile_images/1432352884704743428/SB8QAzCt_normal.jpg
264606100,1565012448696045573,2022-08-31T16:23:38Z,MosbyIrwin,Penyitaan barang bukti kasus korupsi Duta Palma trilyunan rupiah ini tenggelam oleh drama Sambo yg tak kunjung usai 🤪 https://t.co/rxPcA7vfUn,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,10247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134742518,BurhanMuhtadi,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564603943262400512,Penyitaan barang bukti kasus korupsi Duta Palma trilyunan rupiah ini tenggelam oleh drama Sambo yg tak kunjung usai 🤪 https://t.co/rxPcA7vfUn,2022-08-30T13:20:23Z,Twitter for iPhone,30385,10247,134742518,BurhanMuhtadi,Burhan Muhtadi (IG: Burhanuddin Muhtadi),391564,1544,32951,Jakarta-Canberra-Singapore,Indonesian Political Indicator | State Islamic University Jakarta | Australian National University | Visiting Fellow ISEAS | burhanmuhtadi@gmail.com,FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/MosbyIrwin/status/1565012448696045573,Irwin,indonesia,DIRECTONERS| 5SOSFam || Gleek || Sherlockian || PASKIBRA || Fangirl || Shawols || XI IPA 1 || line: mosbyirwin 5SOS lol/4 1D maybe/5 BKingdom,NA,FALSE,1255,780,7,39874,6213,2011-03-12T05:01:08Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/264606100/1580868683,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1222327790692790272/XdH5xI2d_normal.jpg
264606100,1565014023158272006,2022-08-31T16:29:54Z,MosbyIrwin,"@kintakala Mohon jangan ditiru.

Kelakuan sender sudah memenuhi unsur ""The Fraud Triangle"".

Pressure: mau makan enak tp ngga modal
Kesempatan: hajatan &amp; kebaikan orang lain
Rasionalisasi: merasa tindakannya wajar2 aja

Agak khawatir sender pas udah kerja atau berbisnis berpotensi korupsi.",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62966672 1093911083352346624,gilanglpurnama kintakala,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564720116327129100,"@kintakala Mohon jangan ditiru.

Kelakuan sender sudah memenuhi unsur ""The Fraud Triangle"".

Pressure: mau makan enak tp ngga modal
Kesempatan: hajatan &amp; kebaikan orang lain
Rasionalisasi: merasa tindakannya wajar2 aja

Agak khawatir sender pas udah kerja atau berbisnis berpotensi korupsi.",2022-08-30T21:02:01Z,Twitter for Android,3042,653,62966672,gilanglpurnama,glpurnama,426,407,3598,Indonesia,"Words are very powerful, be careful when you use it | Learning about human resources, management, and (a bit) accounting.",FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/MosbyIrwin/status/1565014023158272006,Irwin,indonesia,DIRECTONERS| 5SOSFam || Gleek || Sherlockian || PASKIBRA || Fangirl || Shawols || XI IPA 1 || line: mosbyirwin 5SOS lol/4 1D maybe/5 BKingdom,NA,FALSE,1255,780,7,39874,6213,2011-03-12T05:01:08Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/264606100/1580868683,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1222327790692790272/XdH5xI2d_normal.jpg
1171362242362658816,1565014020511629312,2022-08-31T16:29:53Z,soffeleses,"@cauliflower1006 @MobyMons @worksfess Kalau diusut lagi palingan gak jauh dari Korupsi. 

Efek gak bisa memberantas Korupsi dengan baik, yang jadi korbannya ya rakyatnya sendiri.",Twitter for Android,140,1564891420565307392,1547207334778118144,cauliflower1006,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1547207334778118144 1053707707746643968 1244597361826885636,cauliflower1006 MobyMons worksfess,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/soffeleses/status/1565014020511629312,Soffeleses,"Saitama, Japan",gak usah difollow 😄😊😁,NA,FALSE,0,34,0,905,209,2019-09-10T09:58:29Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1171362242362658816/1653478126,NA,http://pbs.twimg.com/profile_images/1564661497481273344/dqwj0MSM_normal.jpg
1037856908751691777,1565013996528611329,2022-08-31T16:29:47Z,Jhon55371175,"@democrazymedia Lagi lagi ini partai !
Kalau gk bohong pasti korupsi .!
Demi anak cucu dan keluarga mari lupakan jangan gemuruh karena warna dan keramainnya saat berkampanye .",Twitter for Android,159,1564759873170055173,1243804423001763841,democrazymedia,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243804423001763841,democrazymedia,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/Jhon55371175/status/1565013996528611329,lu siapa 😏,,"Woyy !! 
gua bukan the king of lip service 😝",NA,FALSE,51,104,0,2383,2198,2018-09-07T00:15:44Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1037856908751691777/1564123411,NA,http://pbs.twimg.com/profile_images/1102621568016908288/U_jQuGxk_normal.jpg
1449412556,1565013929260044288,2022-08-31T16:29:31Z,beyondexpect_,"@kintakala Mohon jangan ditiru.

Kelakuan sender sudah memenuhi unsur ""The Fraud Triangle"".

Pressure: mau makan enak tp ngga modal
Kesempatan: hajatan &amp; kebaikan orang lain
Rasionalisasi: merasa tindakannya wajar2 aja

Agak khawatir sender pas udah kerja atau berbisnis berpotensi korupsi.",Twitter for Android,140,NA,NA,NA,FALSE,TRUE,0,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62966672 1093911083352346624,gilanglpurnama kintakala,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564720116327129100,"@kintakala Mohon jangan ditiru.

Kelakuan sender sudah memenuhi unsur ""The Fraud Triangle"".

Pressure: mau makan enak tp ngga modal
Kesempatan: hajatan &amp; kebaikan orang lain
Rasionalisasi: merasa tindakannya wajar2 aja

Agak khawatir sender pas udah kerja atau berbisnis berpotensi korupsi.",2022-08-30T21:02:01Z,Twitter for Android,3042,653,62966672,gilanglpurnama,glpurnama,426,407,3598,Indonesia,"Words are very powerful, be careful when you use it | Learning about human resources, management, and (a bit) accounting.",FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/beyondexpect_/status/1565013929260044288,gatau,,tmpt halu dan sambat,NA,FALSE,119,241,0,5522,57528,2013-05-22T16:49:44Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1449412556/1643904302,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1536953028460195840/SlySOxS1_normal.jpg
575409636,1565013926542053376,2022-08-31T16:29:31Z,syzwnsm,"Buku yang patut dibaca oleh semua orang Melayu/Islam yang rasakan mereka sudah merdeka. Buku ""KORUPSI dan KEMUNAFIKAN dalam POLITIK MELAYU"" oleh Prof Tan Sri M Kamal Hassan. https://t.co/K1KCrE7yIj",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37851150,Hussamuddin,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564958949048487936,"Buku yang patut dibaca oleh semua orang Melayu/Islam yang rasakan mereka sudah merdeka. Buku ""KORUPSI dan KEMUNAFIKAN dalam POLITIK MELAYU"" oleh Prof Tan Sri M Kamal Hassan. https://t.co/K1KCrE7yIj",2022-08-31T12:51:03Z,Twitter for iPhone,84,25,37851150,Hussamuddin,HussamuddinYaacub,11423,913,11558,pj selangor,"grandfather,father,husband,businessman/publisher, simple happy and very positive",FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/syzwnsm/status/1565013926542053376,𝐜𝐮𝐤𝐚,,+60 | A’s ❤️ 🇲🇾 | INFP-T,NA,FALSE,4336,2137,1,72446,241926,2012-05-09T12:53:00Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/575409636/1608218255,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1562858911845478403/KaqyZjuD_normal.jpg
782795449073664001,1565013895336853504,2022-08-31T16:29:23Z,UjangSuprihatn4,"Jumlah kerugian negara kini totalnya menembus Rp 104,1 triliun dari kasus korupsi Surya Darmadi https://t.co/1fZR8GzCbG

Jika kelen paham cara kerja buzzeRp ato influencer, OPERASI ini sdh dijalankan @BurhanMuhtadi dan @Dennysiregar7. BIADAB!

Puja puji 5 T menenggelamkan 104 T https://t.co/80pNdn67jo",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,71,NA,NA,NA,NA,google.com/amp/s/news.det…,https://t.co/1fZR8GzCbG,https://www.google.com/amp/s/news.detik.com/berita/d-6263649/tembus-rp-100-t-lebih-negara-rugi-dari-kasus-korupsi-surya-darmadi/amp,NA,NA,NA,NA,NA,NA,NA,NA,1537092880103198721,BosTemlen,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564994285329518592,"Jumlah kerugian negara kini totalnya menembus Rp 104,1 triliun dari kasus korupsi Surya Darmadi https://t.co/1fZR8GzCbG

Jika kelen paham cara kerja buzzeRp ato influencer, OPERASI ini sdh dijalankan @BurhanMuhtadi dan @Dennysiregar7. BIADAB!

Puja puji 5 T menenggelamkan 104 T https://t.co/80pNdn67jo",2022-08-31T15:11:28Z,Twitter for Android,116,71,1537092880103198721,BosTemlen,Boss,12435,3331,1926,,relief akun @BossTemlen,FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/UjangSuprihatn4/status/1565013895336853504,Ujang Suprihatna,"Cimanggis, Indonesia",Olahraga Politik & Pemerintahan Politik & Pemerintahan Hiburan Media Musik Keluarga Berita Sosial Ekonomi & Bisnis Bisnis,NA,FALSE,587,486,0,27952,21306,2016-10-03T04:12:33Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/782795449073664001/1600304571,NA,http://pbs.twimg.com/profile_images/1306398161699704832/1xdzhkg4_normal.jpg
1554576199636361218,1565013830857814017,2022-08-31T16:29:08Z,cintianacinta,"Senin 29 Agustus 2022, Kejaksaan Agung melakukan pemeriksaan terhadap 4 (empat) orang saksi yang terkait dengan perkara dugaan tindak pidana korupsi dalam pengadaan pesawat udara pada PT. Garuda Indonesia (persero) Tbk. tahun 2011-2021. https://t.co/IoHHiCBzvP",Twitter for Android,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705276546735407104,KejaksaanRI,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564442352336310275,"Senin 29 Agustus 2022, Kejaksaan Agung melakukan pemeriksaan terhadap 4 (empat) orang saksi yang terkait dengan perkara dugaan tindak pidana korupsi dalam pengadaan pesawat udara pada PT. Garuda Indonesia (persero) Tbk. tahun 2011-2021. https://t.co/IoHHiCBzvP",2022-08-30T02:38:17Z,Twitter Web App,13,4,705276546735407104,KejaksaanRI,Kejaksaan RI,246277,239,18383,"Jakarta Selatan, DKI Jakarta",Akun Resmi Kejaksaan RI. Dikelola oleh Pusat Penerangan Hukum Kejaksaan RI.  Kunjungi Media Sosial Kami Lainnya:,TRUE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/cintianacinta/status/1565013830857814017,cintianacinta,"DKI Jakarta, Indonesia",Media sosial itu realitas kehidupan sosial,NA,FALSE,99,134,0,1694,1450,2022-08-02T21:14:03Z,FALSE,NA,NA,NA,NA,NA,http://pbs.twimg.com/profile_images/1554578023198109697/5HG3VSEK_normal.jpg
1332589581540093952,1565013784686923782,2022-08-31T16:28:57Z,hyo_bie,"@kintakala Mohon jangan ditiru.

Kelakuan sender sudah memenuhi unsur ""The Fraud Triangle"".

Pressure: mau makan enak tp ngga modal
Kesempatan: hajatan &amp; kebaikan orang lain
Rasionalisasi: merasa tindakannya wajar2 aja

Agak khawatir sender pas udah kerja atau berbisnis berpotensi korupsi.",Twitter for Android,140,NA,NA,NA,FALSE,TRUE,0,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62966672 1093911083352346624,gilanglpurnama kintakala,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564720116327129100,"@kintakala Mohon jangan ditiru.

Kelakuan sender sudah memenuhi unsur ""The Fraud Triangle"".

Pressure: mau makan enak tp ngga modal
Kesempatan: hajatan &amp; kebaikan orang lain
Rasionalisasi: merasa tindakannya wajar2 aja

Agak khawatir sender pas udah kerja atau berbisnis berpotensi korupsi.",2022-08-30T21:02:01Z,Twitter for Android,3042,653,62966672,gilanglpurnama,glpurnama,426,407,3598,Indonesia,"Words are very powerful, be careful when you use it | Learning about human resources, management, and (a bit) accounting.",FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/hyo_bie/status/1565013784686923782,upi,,born to be shine,NA,FALSE,2,85,0,160,43,2020-11-28T07:38:20Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1332589581540093952/1632383496,NA,http://pbs.twimg.com/profile_images/1562067558123339777/yfDfRRkm_normal.jpg
631905880,1565013774318587904,2022-08-31T16:28:55Z,C_irenk,"Jumlah kerugian negara kini totalnya menembus Rp 104,1 triliun dari kasus korupsi Surya Darmadi https://t.co/1fZR8GzCbG

Jika kelen paham cara kerja buzzeRp ato influencer, OPERASI ini sdh dijalankan @BurhanMuhtadi dan @Dennysiregar7. BIADAB!

Puja puji 5 T menenggelamkan 104 T https://t.co/80pNdn67jo",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,71,NA,NA,NA,NA,google.com/amp/s/news.det…,https://t.co/1fZR8GzCbG,https://www.google.com/amp/s/news.detik.com/berita/d-6263649/tembus-rp-100-t-lebih-negara-rugi-dari-kasus-korupsi-surya-darmadi/amp,NA,NA,NA,NA,NA,NA,NA,NA,1537092880103198721,BosTemlen,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564994285329518592,"Jumlah kerugian negara kini totalnya menembus Rp 104,1 triliun dari kasus korupsi Surya Darmadi https://t.co/1fZR8GzCbG

Jika kelen paham cara kerja buzzeRp ato influencer, OPERASI ini sdh dijalankan @BurhanMuhtadi dan @Dennysiregar7. BIADAB!

Puja puji 5 T menenggelamkan 104 T https://t.co/80pNdn67jo",2022-08-31T15:11:28Z,Twitter for Android,116,71,1537092880103198721,BosTemlen,Boss,12435,3331,1926,,relief akun @BossTemlen,FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/C_irenk/status/1565013774318587904,Lucky Febriansyah,Jakarta,FriendLy n Low ProfiLe,NA,FALSE,148,178,0,16946,18449,2012-07-10T11:25:30Z,FALSE,NA,NA,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1522467942130393088/T7qii7_T_normal.jpg
114740930,1565013771940409344,2022-08-31T16:28:54Z,DeSta1506,"Jumlah kerugian negara kini totalnya menembus Rp 104,1 triliun dari kasus korupsi Surya Darmadi https://t.co/1fZR8GzCbG

Jika kelen paham cara kerja buzzeRp ato influencer, OPERASI ini sdh dijalankan @BurhanMuhtadi dan @Dennysiregar7. BIADAB!

Puja puji 5 T menenggelamkan 104 T https://t.co/80pNdn67jo",Twitter for Android,140,NA,NA,NA,FALSE,TRUE,0,71,NA,NA,NA,NA,google.com/amp/s/news.det…,https://t.co/1fZR8GzCbG,https://www.google.com/amp/s/news.detik.com/berita/d-6263649/tembus-rp-100-t-lebih-negara-rugi-dari-kasus-korupsi-surya-darmadi/amp,NA,NA,NA,NA,NA,NA,NA,NA,1537092880103198721,BosTemlen,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564994285329518592,"Jumlah kerugian negara kini totalnya menembus Rp 104,1 triliun dari kasus korupsi Surya Darmadi https://t.co/1fZR8GzCbG

Jika kelen paham cara kerja buzzeRp ato influencer, OPERASI ini sdh dijalankan @BurhanMuhtadi dan @Dennysiregar7. BIADAB!

Puja puji 5 T menenggelamkan 104 T https://t.co/80pNdn67jo",2022-08-31T15:11:28Z,Twitter for Android,116,71,1537092880103198721,BosTemlen,Boss,12435,3331,1926,,relief akun @BossTemlen,FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/DeSta1506/status/1565013771940409344,Dedi Stanzah,,Orang biasa.,NA,FALSE,57,48,1,2869,58,2010-02-16T13:16:22Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/114740930/1357638999,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/2558332681/o4sr6sgon2x348z4g41x_normal.jpeg
4021490780,1565013713887072256,2022-08-31T16:28:40Z,dd_3388_oo,"@takooyakuy @sungjin_ssil @onyourdii @AREAJULID FS jahat , iya , gw setuju
Tapi ini jatuhnya lu fitnah
Dosa nya lu tanggung sendiri ya
Dari awal berita
Gw belum lihat ada unsur korupsi
Kejahatan besar , ada , pembunuhan berencana
Tapi korupsi ? Gw belum berita nya
Uang nya haram , tapi dari hasil judi online
Bukan korupsi",Twitter for Android,275,1565010620407492608,2278720795,takooyakuy,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2278720795 894207993369067520 963762616379195392 928308639315648512,takooyakuy sungjin_ssil onyourdii AREAJULID,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/dd_3388_oo/status/1565013713887072256,Debo,"Kolaka, Indonesia",Sagitarius,NA,FALSE,62,82,0,4117,59,2015-10-26T06:20:15Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/4021490780/1599950295,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1304912229318287360/RoJKvees_normal.jpg
1542731149,1565013666453688320,2022-08-31T16:28:29Z,HarrySoe3,"Usul kepada @KejaksaanRI.
Jika uang / aset yg disita masih kurang dari kerugian negara, sita juga harta kader Demokrat yg kasih izin lahan ke Surya Darmadi ini dan periksa juga sumbangan Surya Darmadi ini ke @PDemokrat terkait korupsi atau tidak, jika terkait seret ke pengadilan. https://t.co/Wkwr5dZE9e",Twitter for Android,139,NA,NA,NA,FALSE,TRUE,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2928583759 705276546735407104,ChusnulCh__ KejaksaanRI,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564916835434504192,"Usul kepada @KejaksaanRI.
Jika uang / aset yg disita masih kurang dari kerugian negara, sita juga harta kader Demokrat yg kasih izin lahan ke Surya Darmadi ini dan periksa juga sumbangan Surya Darmadi ini ke @PDemokrat terkait korupsi atau tidak, jika terkait seret ke pengadilan. https://t.co/Wkwr5dZE9e",2022-08-31T10:03:42Z,Twitter for Android,170,64,2928583759,ChusnulCh__,IG chchotimah ❤️,190510,5306,143787,"Kalimantan Timur, Indonesia","Gasri Jalin persatuan.
Akun Tik tok  https://t.co/HoZM7nXBPY",FALSE,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA",https://twitter.com/HarrySoe3/status/1565013666453688320,Harry Soe,"West Java, Indonesia","Tafsir bisa menggerakkan orang untuk mengklaim sebuah kebenaran; namun tafsir juga bisa menggerakkan orang untuk bersikap ramah, toleran, inklusif, dan pluralis",NA,FALSE,467,936,0,10516,26882,2013-06-24T07:19:32Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1542731149/1554049032,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1112388388487716864/YZfgFrZf_normal.jpg
